text,label,multi
旁氏会亲爱的会员双最后小时满2送6000猛戳领6000元优惠券[URL].wl.cn回6退订,0,活动
"免税香烟批,软云,软玉130,硬中260,软中280,芙蓉王150,荷花200,质量保证,试满意付款,电话[Phone]",1,推销
"配福鼠来袭8633840[URL]给您38一倍水,存1加天天返利88888一秒领取,火速找KeFu领或QQ[Phone]",1,赌博
余额提醒：截止8日8时9分，您预存款金额小于9元。为不影响您的使用，请点击h:3t.g2m进行充值，或关注官方公众号m进行充值缴费查询。,0,通知
服务提醒尊敬的客户，中国移动赠送您10GB国内流量，助您关注疫情防控信息。如您需要，请在4月23日24点前回复2004登记。转发无效。流量于登记后的三个工作日内赠入，流量有效期截至本月底，到期自动失效、不可结转、不可共享。战胜疫情，移动与您同行！中国移动,0,礼品
运动专营店亲爱的柳振您上次购买的商品还满意吗本店实体店同步上新哦新款已经上架了现送您店铺优惠券一张期待您的再次光顾,0,活动
禧瑞都御府交房倒计时清盘首付万得现房政府亿重点改造区三八路改造正在进行中黄金旺宅买到即赚到[Phone],1,地产
亲，喜到您注册爽领红包88百分百领到，网baofen777.vip。ZVS,1,礼品
官方旗舰店天猫不止是五折抢元秒杀领20元红包20点更有双重大礼详戳[URL].cn,0,活动
还好哈，兔兔v5路路通啪,0,评价
唯品会提钱祝你圣诞快乐赠您4元券今日凯撒歌力思等折起特卖首单满元免邮[URL][URL]回td退订,0,活动
下班，来18810.770947.cc,1,钓鱼
集享亲爱的会员月日非比寻常凭集享卡至全家买满5元送80积分参与再送大润发飞牛网400元电子抵用券先到先得退订回td,0,活动
街购狂欢最后7小时疯抢第二波尖货已备齐送你元红包满减满赠还免单我们不缺货不宕机绝不放空话回t退订,0,活动
您好，由于您长时间看抖音，有意愿可以抖音帮上赞，两小时55388左右，＋微信：[Phone],1,兼职
"澳门[金沙娱乐场www.178701[URL]提供百家乐.时时彩.皇冠体育.六合彩等游戏,首存送58元,玩了一年多,信誉很好,介绍给你!",1,赌博
"嗨,英国BET365集团,足不出门即可体验贵宾服务,注册赠送38元,存款再送：890793[URL]赶紧注册体验吧!.UKe",1,赌博
财经指南十年老股民独创炒股法开群讲股目标收益邀纯股友不收费人满公益加45188退订回t,1,股票
元宝813247[URL]老板发毒誓担保.月底3。天AGmg，bb糖果爆奖，pt三倍猴子，打鱼摆脱！先到先爆,1,赌博
和太和有个地方微信可为你约平面与[Phone]f,1,色情
送你5元饮品抵用金，咖啡小鹿茶果汁等多系列可用，等你来喝喔如已使用可忽略回b退订,0,推销
下午好我们利用cp公式投注手法大约三十分钟内赢1000，加入马上挣！点：df5833.cc,1,赌博
哈啰，Uィ发ゞPt熊之舞、Mg花花、开元牛牛！人均最少下8千，业界龙头网linktr.eeuf303[URL]提。jIh,1,赌博
唯品会暑假欢乐购bosideng等萌货已上架夏装折封顶红包即领即用活捉小黄人点[URL].duduan.neta0db回td退订,0,活动
"客户,有时间吗来一起做业务,操作简单,每天稳定收入300到500,加微：[Phone]小雨.iLz",1,兼职
最新消息滴滴娱乐，抢红包，金花地主捕鱼牛牛注册最高赠8888元，首充赠分aa4.yn6777[URL].,1,赌博
尾号9贵宾，琪琪邀您加[Phone]，有市面上找不到的奢品好货，表、包、衣服、鞋等，定有您满意的，可到付！退订回r,1,推销
尊敬的工行用户您好您的工银电子密码器将于今日失效请及时登录我行网站[URL].na.cn重新激活使用如有不便敬请谅解工商银行,0,通知
恭喜您购买牛来牛往卤味牛肉锅·松东路...成功，详情查看z:u.p2.l3m,0,通知
精品羊绒特卖最后三天纯7元起皮衣折起凭短信购买送手套[Phone]香格里拉饭店三楼回n退订,0,推销
威哥快加我，一天带你赚5百50万元不等，赚不到，赔你。顶尖技术团队高盈利策略，带你稳赚不赔，请加Q:[Phone],1,赌博
"亲您好,充值    送豪礼优惠领不停88888截：ty8d[URL]联系在线客服即可",1,礼品
尊敬的工行用户您的电子密码器将于次日失效请速登入我行[URL].cn进行升级给您带来不便敬请谅工商银行,0,通知
"专做论文,加微[Phone]",1,推销
哈啰，118红宝一水，已发您号站内信登录激活领网：[URL]1225[URL]打开。uBW,1,赌博
亲爱的会员70元瓶还送血压计营养素系列品买7就送西王玉米油快来门店吧回td退订,0,推销
尊敬的工商用户您好您的电子密码器将于次日失效请及时登陆我行网站[URL].cn进行升级维护如有不便敬请谅解工商银行,0,通知
万吉哥快加我，一天带你赚5百50万元不等，赚不到 赔你。顶尖技术团队高盈利策略，带你稳赚不赔，请加Q:[Phone],1,赌博
账单号棋牌上线兑换，注册送481888入：7kj6.co,1,赌博
八年信誉老平台，专业精准计划，最高4期，联准15期以上，充值200送100。充值500送200，教你如何正确玩彩加QQ：[Phone],1,赌博
尊敬的用户您好您在我行账户已满一万积分现可兑换3000元现金礼包请点击[URL].guiyingyao.cn进入兑换逾期清零工商银行,0,礼品
米妮童装听说春天萌宝穿米妮童装才会更惬意噢百款春装折起齐聚品牌团夏装折尝鲜全场呵护萌宝去春游退订回复td,0,活动
尊敬的用户您的账户已满一万积分可兑换的现金请登陆手机网[URL].cn查询兑换逾期失效建设银行,0,礼品
上号88包，一倍水DT电子 棋牌真人随便玩，输了退本金688，网：long9933[URL]7771[URL],1,赌博
哈啰，众乐棋牌周末大放送19奉上人工充送10%，捕鱼，牛牛，金花来：8aiot[URL]。GbD,1,赌博
尊敬的用户您的密码器将于今日过期失效请及时登陆[URL]53.cn在线激活给您带来不便敬请谅解工商银行,0,通知
夏末疯抢正当时周末免邮给力支持女鞋折起件再60折壕送90元唯品[URL].net回td退订唯品会,0,推销
"哇，同A G合作12年，大奖爆不停，网u8130[URL],稳打稳提，连中10把，你号也可以！。pzf",1,赌博
您刚拨打[Phone]听到的彩铃为咱们结婚吧回复任意内容如可下载信息费3000元铃音有效期至1年月日春暖花开好礼抢不停通过客户端下载任意彩铃即有机会赢取车载导航罗技键盘鼠等百元奖品点击[URL].minna.net即可安装,0,活动
尊敬的和包客户截至月底首次登录和包客户端即可赠送元话费通过和包客户端为本机交话费立享400折优惠和包客户端下载地址[URL].houtao[URL]中国移动,0,活动
合众置业体育中心旁30亩大盘故里元月500日前零月供限时30平米三房何惧全城比价[Phone],1,地产
红孩子周年庆纸尿裤满减90奶粉折起手口湿巾70抽包惊爆价20详询[Phone]回td退订,0,推销
Hi，你号88元一水，你别忘记领、在APP，红包 券专 区领，搜yabo107[URL]。3U4,1,赌博
菊苣栀子茶！每天一杯，促进尿酸排泄，降低血清尿酸水平，缓解痛风性关节炎，远离痛风，无效退款g1t.yi阈值回y退,0,推销
"559,威尼斯邀请你参加我们体育优惠新平台拥有各种各样的游戏，注册赠送18首次在新平台充值100以上赠送28网址5777.vip联客申请",1,赌博
1会员中秋双重惊喜劲爆来袭第一重惊喜签唱会7月日4歌手携新专辑数星星的人广场签唱会抢票行动届时8000会员凭短信即可到现场检票入场仅张内场门票先到先得另现场关注50微信号更有机会获得其新专辑一张共9详情见8000微信号第二重惊喜移动中秋国庆博饼移动中秋微信博饼活动最高赢取8000元电子券每天都有100次博饼机会哦参与方式关注移动微信公众号打开微信公众号查询绑定绑定移动手机号微信公众号活动博饼详询500如果您不愿意继续接收此类信息请回复,0,活动
 新春红包人人送即刻领38 888！包下分！超级福利，只为你选择我们！加Q：[Phone]银河yh82819[URL],1,赌博
您刚拨打[Phone]听到的彩铃为一路不变回复任意内容如可下载信息费800元铃音有效期至10年月1日春暖花开好礼抢不停通过客户端下载任意彩铃即有机会赢取车载导航罗技键盘鼠等百元奖品点击[URL].jingyang.cn即可安装,0,活动
刘爸爸给你一个相册自己看一下103.255.61.165klsf,1,钓鱼
预计台风梅花将于14日下午或夜间登陆浙江沿海，或将波及12省份，浙江多地宣布停课。,0,新闻
"年中特惠,啤酒低至2元,红酒2.8一瓶,9元超大礼包6瓶红酒2瓶甜白,立即抢购：9s.ne5回q退订",0,推销
尊敬的用户，您可登录各大应用市场下载分期乐p，或戳链接i.yy进行下载，感谢您对分期乐的支持n退订,1,活动
移动服务提醒手机流量不够用升级手机享更多流量最低预存9000元保持一定月消费即可70元购红米升级手机卡至g网络还可获得8元话费及价值80元的g网络流量连续两个月每月gb活动限额办完即止仅限本号码且当前无手机活动参加每号限办一次您可前往移动各大营业厅咨询办理或详询3000g流量好用不贵6000元畅享500mb活动推荐,0,活动
花呗您支付宝135520花呗04月账单674.84元，04月09日为最后还款日，可登录支付宝花呗查账及还款，已还忽略,0,通知
温馨提醒：尊敬的用户，近期通信网络诈骗案件频发，请大家注意防范。并请保管好您的电话卡，切勿出租、出借、出售，若有遗失请尽快补卡。被公安机关认定的非法出租、出借、出售、购买手机卡用户将纳入不良信用通信用户名单，实施至少2年只保留1个号码且不得再次办理新入网电话卡的惩戒措施，情节严重的，还将被追究刑事责任。如遇可疑情况，请拨打反欺诈中心96110咨询、报案。省反诈联席办、中国移动,0,通知
院线大片花木兰、信条、金刚川、赤狐书生、唐人街探案2、我不是药神，爆款热剧琉璃、隐秘而伟大、以家人之名、爱的厘米限时免费时间截至7月7日，观看路径：首页限免，更多精彩节目点击w:h.n.s:0lx,0,活动
天猫超市每日鲜亲60元券已发您账户个佳沛奇异果400斤8000斤甜虾80斤整根牛腱7000斤翅中100年中促限时限量疯抢倒计时最后两天戳[URL].jing[URL]退订回n,0,推销
尊敬的工行用户您的账户异常需要您进行个人信息实名认证请登陆[URL].yong.cn认证逾期将冻结您的账户工商银行,0,通知
咪咕阅读这是最好的时代，曾经的巅峰王者荣耀归来开创新纪元！都市游戏高手手把手教你排位上分！电竞游戏爽文1月16日前免费畅读！[URL].cmread[URL]5Znms=9kuaxy回TD退订,0,活动
你好，澳门美高美娱乐城老用户回归领最送1888元充300送88介绍客户永久拿分红微信号ua7367。dhp,1,赌博
亲，哈罗，注册领18888快讯gwc5.co阖家欢乐。VmR,1,礼品
由于你无任何还款诚意，我司已取消你的分期合同，明日安排家访去上门沟通协商结清剩余本金，请知晓!退订回s,1,贷款
"你的188元红包待,捕鱼、百家乐、牛牛、金花详情：.",1,赌博
物流这么快，收到时候打开，滑溜溜滴，无痕,0,评价
裤子面料摸着挺舒服的，买给弟弟的，裤子弹性挺好的，穿上很帅气,0,评价
尊敬的用户您的手机银行将于次日过期请立即登入[URL].cn进行在线激活以免功能失效给您带来不便敬请谅解邮储银行,0,通知
单号年末倾情馈赠，地主，金花，百家。豪横放水，备好[Phone][URL],1,赌博
有鱼儿，花儿，牛牛、活动内容注澈送16166，戳91qp9.us,1,赌博
Hi，特开户获得58元，满100出无水、最高没闲   着！岗qy311[URL]。iIC,1,赌博
尊敬的工行用户您的账户积分即将失效请及时访问[URL].cn进行兑换元现金工商银行,0,礼品
联华华 商世纪联华月日日外店会员随机抽奖双折最高减6实付4送30元券详见海报回td退订,0,活动
Hi，下午好我们利用cP公氏跟注手法大约三十分钟内赢1000，加入马上挣！点：dfcp9999.cc。ReE,1,赌博
双早点至晚点连续小时国内电话免费打打开多方通话app或微信公众号即可免费打赶紧下载多方通话app[URL].qa.cn或关注微信公众号多方通话吧中国电信公司,0,活动
 迎接元旦太阳 城开居给你188来拿，电子 捕鱼 棋牌，澳门六合，请进886568.cc,1,赌博
尊敬的会员前a座大堂国际皮具皮鞋名品全场至折费雷鞋部分一口价100元皮具部分一口价20元部分一口价30元c座南厅timberland全场商品折部分一口价服装700元起回td退订燕莎,0,推销
尊敬的用户您的工银密码器将于今日失效过期请登陆我行网站[URL][URL]在线激活给您带来不便敬请谅解工商银行,0,通知
斛药莊月日汤臣倍买得前30名送保健品瓶元宵节满8元送糍粑个月至日足浴盆折满额送双重礼详询,0,推销
平安银行您有多重股民福利待签收！新客享最高享20000积分，点br.pingan[URL]了解详情，退订回TD。,0,活动
紧急通知您的工行密码器将于今日冻结请及时登入我行手机网站[URL].net进行证书效验以免失效带来不便敬请谅解工商银行,0,通知
